Ethnic Code,Name,Weight
1,Auchtercoull,1
1,Aucoin,1
1,Auden,1
1,Audet,1
1,Audley,1
1,Audubon,1
1,Aufrere,1
1,Auger,1
1,August,1
1,Augustin,1
1,Augustine,1
1,Augustus,1
1,Auld,1
1,Ault,1
1,Aultman,1
1,Auriol,1
1,Austen,1
1,Austin,225
1,Auten,1
1,Autrey,1
1,Autry,1
1,Avant,1
1,Avenel,1
1,Averett,1
1,Averill,1
1,Avery,75
1,Aves,1
1,Awbrey,1
1,Awdry,1
1,Axford,1
1,Aycock,1
1,Ayers,75
1,Ayles,1
1,Aylett,1
1,Ayliffe,1
1,Ayling,1
1,Aylmer,1
1,Ayloffe,1
1,Aylwin,1
1,Aynsley,1
1,Ayres,1
1,Ayrton,1
1,Ayson,1
1,Ayton,1
1,Aytoun,1
1,Babb,1
1,Babbage,1
1,Babbington,1
1,Babbitt,1
1,Babcock,1
1,Baber,1
1,Babin,1
1,Babineaux,1
1,Babington,1
1,Babthorpe,1
1,Bach,1
1,Bachman,1
1,Bachmann,1
1,Back,1
1,Backer,1
1,Backhouse,1
1,Backman,1
1,Backus,1
1,Bacon,50
1,Baddeley,1
1,Bade,1
1,Baden,1
1,Bader,50
1,Badger,50
1,Badgett,1
1,Badman,1
1,Baer,1
1,Bagby,1
1,Bagg,1
1,Baggaley,1
1,Bagge,1
1,Baggett,1
1,Bagley,1
1,Bagnall,1
1,Bagnell,1
1,Bagnold,1
1,Bagwell,1
1,Bahr,1
1,Baier,1
1,Bailes,1
1,Bailey,475
1,Bailie,1
1,Baillie,1
1,Baily,1
1,Bain,1
1,Bainbridge,1
1,Baines,1
1,Bainton,1
1,Bair,1
1,Baird,50
1,Bairstow,1
1,Baisden,1
1,Baker,725
1,Bakewell,1
1,Bakke,1
1,Bakken,1
1,Bakker,1
1,Balance,1
1,Balby,1
1,Balch,1
1,Balcom,1
1,Baldick,1
1,Baldock,1
1,Baldrick,1
1,Baldridge,1
1,Baldry,1
1,Baldwin,125
1,Bales,1
1,Balfour,1
1,Balkwill,1
1,Ball,150
1,Ballam,1
1,Ballance,1
1,Ballantine,1
1,Ballantyne,1
1,Ballard,100
1,Ballenger,1
1,Ballentine,1
1,Ballew,1
1,Ballinger,1
1,Balloch,1
1,Ballou,1
1,Balloun,1
1,Balman,1
1,Balmer,1
1,Balmforth,1
1,Balsdon,1
1,Bamber,1
1,Bambridge,1
1,Bamford,1
1,Bamforth,1
1,Banbury,1
1,Bancroft,50
1,Bandy,1
1,Bane,50
1,Banfield,1
1,Banham,1
1,Banister,1
1,Bank,1
1,Banker,1
1,Bankhead,1
1,Banks,200
1,Bankston,1
1,Bann,1
1,Bannalyne,1
1,Bannatyne,100
1,Banner,1
1,Bannerman,1
1,Banning,1
1,Bannister,1
1,Bannon,1
1,Banstead,1
1,Banwell,1
1,Barber,125
1,Barbour,1
1,Barclay,1
1,Bard,1
1,Barden,1
1,Bardolf,1
1,Bardwell,1
1,Bare,1
1,Barfield,1
1,Barfoot,1
1,Barford,1
1,Bargany,1
1,Barge,1
1,Bargeny,1
1,Barger,1
1,Barham,1
1,Barhorst,1
1,Barhydt,1
1,Baring,1
1,Barke,1
1,Barker,150
1,Barkley,1
1,Barklie,1
1,Barkman,1
1,Barksdale,1
1,Barley,1
1,Barlick,1
1,Barling,1
1,Barlow,50
1,Barnacle,1
1,Barnard,50
1,Barner,1
1,Barnes,400
1,Barnett,175
1,Barnette,1
1,Barney,1
1,Barnhardt,1
1,Barnhart,1
1,Barnhill,1
1,Barns,1
1,Barnsley,1
1,Barnstaple,1
1,Barnum,1
1,Barnwell,1
1,Baron,1
1,Barone,1
1,Barr,75
1,Barraclough,50
1,Barrenger,1
1,Barret,1
1,Barrett,175
1,Barrette,1
1,Barrick,1
1,Barrie,1
1,Barrier,1
1,Barriger,1
1,Barringer,1
1,Barrington,1
1,Barrow,1
1,Barrowcliff,1
1,Barrows,1
1,Barry,75
1,Barstow,1
1,Bart,1
1,Bartel,1
1,Bartell,1
1,Bartelot,1
1,Bartels,1
1,Bartelt,1
1,Barter,1
1,Barth,1
1,Bartholomew,1
1,Barthorpe,1
1,Bartlett,75
1,Bartley,1
1,Barton,100
1,Bartram,1
1,Bartz,1
1,Barwick,1
1,Bascom,1
1,Bascombe,50
1,Basford,1
1,Bash,1
1,Basham,1
1,Bashaw,1
1,Basile,1
1,Basinger,1
1,Baskerville,1
1,Baskeyfield,1
1,Baskin,1
1,Basnett,1
1,Bass,100
1,Basset,1
1,Bassett,1
1,Bassington,1
1,Bastable,1
1,Batchelder,1
1,Batchelor,1
1,Bateman,1
1,Bater,1
1,Bates,150
1,Bateson,1
1,Batey,1
1,Bather,1
1,Bathurst,1
1,Batkin,1
1,Batson,1
1,Batt,1
1,Battams,1
1,Batten,1
1,Batterham,1
1,Battersby,1
1,Battle,75
1,Battles,1
1,Batton,1
1,Batts,1
1,Batty,1
1,Baty,1
1,Baucom,1
1,Bauder,1
1,Bauer,75
1,Baugh,1
1,Baugher,1
1,Baughman,1
1,Bauman,1
1,Baumann,1
1,Baumgardener,1
1,Baumgardner,1
1,Baumgartner,1
1,Baur,1
1,Bausermann,1
1,Baverstock,1
1,Bavin,1
1,Bawden,1
1,Bax,1
1,Baxley,1
1,Baxter,100
1,Bay,1
1,Bayer,1
1,Bayfield,1
1,Bayles,1
1,Bayless,1
1,Bayley,1
1,Baylor,1
1,Bayne,1
1,Baynes,1
1,Bays,1
1,Bazeley,1
1,Bazemore,1
1,Bazley,1
1,Beach,50
1,Beacham,1
1,Beadle,1
1,Beagan,1
1,Beagle,1
1,Beaird,1
1,Beak,1
1,Beake,1
1,Beal,1
1,Beale,1
1,Beales,1
1,Beall,1
1,Beals,1
1,Beam,1
1,Beaman,1
1,Beamer,1
1,Beamish,1
1,Beamon,1
1,Bean,75
1,Beane,1
1,Beanes,1
1,Bear,1
1,Beard,75
1,Beardall,1
1,Bearden,1
1,Beardmore,1
1,Beardsall,1
1,Beardsley,1
1,Beasley,75
1,Beason,1
1,Beath,1
1,Beaton,1
1,Beatrix,1
1,Beattey,1
1,Beattie,1
1,Beatty,50
1,Beaty,1
1,Beauclerc,1
1,Beauclerk,1
1,Beaudoin,1
1,Beaudry,1
1,Beaufort,1
1,Beaulieu,1
1,Beaumont,1
1,Beauregard,50
1,Beaver,1
1,Beavis,1
1,Beazley,1
1,Bebb,1
1,Bebbington,1
1,Bechenoe,1
1,Bechtel,1
1,Bechtold,1
1,Beck,150
1,Becker,125
1,Beckett,1
1,Beckford,1
1,Beckham,1
1,Beckley,1
1,Beckman,1
1,Beckmann,1
1,Beckner,1
1,Beckstead,1
1,Beckwith,1
1,Becnel,1
1,Becton,1
1,Bedard,1
1,Beddall,1
1,Beddoes,1
1,Bedell,1
1,Bedford,1
1,Bedingfield,1
1,Bednar,1
1,Bedser,1
1,Bedwell,1
1,Bee,1
1,Beebe,1
1,Beeby,1
1,Beech,1
1,Beecher,1
1,Beechey,1
1,Beecroft,1
1,Beedell,1
1,Beedle,1
1,Beeler,1
1,Beeman,1
1,Beene,1
1,Beer,1
1,Beers,1
1,Beery,1
1,Beesley,1
1,Beeson,1
1,Beever,1
1,Beevers,1
1,Begg,1
1,Beggar,1
1,Beggs,1
1,Begley,1
1,Behling,1
1,Behm,1
1,Behn,1
1,Behnke,1
1,Behr,1
1,Behrens,1
1,Beier,1
1,Beigbeder,1
1,Beiler,1
1,Beimer,1
1,Belcham,1
1,Belcher,50
1,Belden,1
1,Belew,1
1,Belgrove,1
1,Belisle,1
1,Belk,1
1,Belknap,1
1,Bell,500
1,Bellairs,1
1,Bellamy,1
1,Bellars,1
1,Belle,1
1,Bellenden,1
1,Beller,1
1,Bellew,1
1,Bellinger,1
1,Bellingham,1
1,Belliveau,1
1,Bellows,1
1,Bellshaw,1
1,Belmont,1
1,Belsey,1
1,Belshaw,1
1,Belt,1
1,Belton,1
1,Bemis,1
1,Benally,1
1,Benbow,1
1,Bench,1
1,Bendall,1
1,Bender,50
1,Benedict,1
1,Benefield,1
1,Benfield,1
1,Benford,1
1,Benge,1
1,Bengtson,1
1,Benham,1
1,Beniniger,1
1,Benjamin,50
1,Benn,1
1,Benner,1
1,Bennet,1
1,Bennett,425
1,Benney,1
1,Benning,1
1,Bennington,1
1,Bennion,1
1,Bennis,1
1,Bennison,1
1,Benson,150
1,Benstead,1
1,Bensted,1
1,Bent,1
1,Bentall,1
1,Benthall,1
1,Bentham,1
1,Bentinck,1
1,Bentley,75
1,Benton,75
1,Bentz,1
1,Benz,1
1,Berard,1
1,Berenger,1
1,Bereridge,1
1,Beresford,1
1,Berg,1
1,Berge,1
1,Bergen,1
1,Berger,1
1,Bergeron,50
1,Bergheim,1
1,Bergheimer,1
1,Bergin,1
1,Berglund,1
1,Bergman,1
1,Bergquist,1
1,Bergstrom,1
1,Berk,1
1,Berkeley,1
1,Berkey,1
1,Berkley,1
1,Berlin,1
1,Berman,1
1,Bernard,75
1,Berndt,1
1,Berner,1
1,Bernhardt,1
1,Berny,1
1,Berose,1
1,Berra,1
1,Berridge,1
1,Berriman,1
1,Berrow,1
1,Berry,225
1,Berryhill,1
1,Berryman,1
1,Bertram,1
1,Bertrand,1
1,Besent,1
1,Besley,1
1,Bessent,1
1,Best,75
1,Bethel,1
1,Bethune,1
1,Beton,1
1,Bett,1
1,Betteridge,1
1,Bettinson,1
1,Bettis,1
1,Bevan,1
1,Beveridge,1
1,Beverly,1
1,Beville,1
1,Bevins,1
1,Bevis,1
1,Bewick,1
1,Bewley,1
1,Beynon,1
1,Bibb,1
1,Bibbs,1
1,Bibby,1
1,Bice,1
1,Bickel,1
1,Bickerstaff,1
1,Bickersteth,1
1,Bickerton,1
1,Bickett,1
1,Bickford,1
1,Bickle,1
1,Bickley,1
1,Bickly,1
1,Bicknell,1
1,Bidder,1
1,Biddick,1
1,Biddle,1
1,Biddulph,1
1,Bidwell,1
1,Bieber,1
1,Bierman,1
1,Biffen,1
1,Biffle,1
1,Bigelow,1
1,Bigger,1
1,Biggers,1
1,Biggerstaff,1
1,Biggin,1
1,Biggio,1
1,Biggs,1
1,Bigham,1
1,Bigler,1
1,Bigley,1
1,Bignell,1
1,Bignold,1
1,Bihar,1
1,Bilbrey,1
1,Biles,1
1,Bill,1
1,Billage,1
1,Biller,1
1,Billings,50
1,Billingsley,1
1,Billington,1
1,Billiot,1
1,Billman,1
1,Bills,1
1,Billups,1
1,Billyard,1
1,Binder,1
1,Binette,1
1,Binford,1
1,Bing,1
1,Bingaman,1
1,Binge,1
1,Bingham,50
1,Bingley,1
1,Bingman,1
1,Binion,1
1,Binkley,1
1,Binney,1
1,Binnie,1
1,Binning,1
1,Binns,1
1,Binyon,1
1,Birch,1
1,Birchfield,1
1,Bird,50
1,Birdsall,1
1,Birdsong,1
1,Birdwell,1
1,Birkenshaw,1
1,Birkholz,1
1,Birling,1
1,Birmingham,1
1,Birrell,1
1,Birse,1
1,Birstall,1
1,Birt,1
1,Birtles,1
1,Bischoff,1
1,Bisdee,1
1,Bish,1
1,Bishop,200
1,Bissell,1
1,Bisset,1
1,Bissett,1
1,Bisshopp,1
1,Bisson,1
1,Bissonnette,1
1,Bithery,1
1,Bitner,1
1,Bittle,1
1,Bittner,1
1,Bivens,1
1,Bivins,1
1,Bixby,1
1,Bixler,1
1,Bjork,1
1,Black,275
1,Blackadder,1
1,Blackburn,75
1,Blackden,1
1,Blackett,1
1,Blackford,1
1,Blackman,1
1,Blackmon,1
1,Blackmore,1
1,Blackshaw,1
1,Blackshear,1
1,Blackstock,1
1,Blackstone,1
1,Blackwell,75
1,Blackwill,1
1,Blackwood,1
1,Blades,1
1,Blaikie,1
1,Blain,1
1,Blaine,1
1,Blair,125
1,Blais,1
1,Blaisdell,1
1,Blake,125
1,Blakely,1
1,Blakemore,1
1,Blakeney,1
1,Blakeslee,1
1,Blakeway,1
1,Blakey,1
1,Blakley,1
1,Blakney,1
1,Blalock,1
1,Blamey,1
1,Blanc,1
1,Blanch,1
1,Blanchard,75
1,Bland,50
1,Blandford,1
1,Blanding,1
1,Blandings,1
1,Blaney,1
1,Blankenbecker,1
1,Blankenbeckler,1
1,Blankenbecler,1
1,Blankenbeker,1
1,Blankenship,75
1,Blankinship,1
1,Blankley,1
1,Blanks,1
1,Blanton,50
1,Blaser,1
1,Blasingame,1
1,Blassingame,1
1,Blatchford,1
1,Blatherwick,1
1,Blatt,1
1,Blau,1
1,Blaylock,1
1,Blayney,1
1,Blazer,1
1,Bleakley,1
1,Bleasdale,1
1,Bleazard,1
1,Bleazzard,1
1,Bledsoe,1
1,Bleecker,1
1,Bleeker,1
1,Blencowe,1
1,Blenkin,1
1,Blenkinson,1
1,Blenkinsopp,1
1,Blenkiron,1
1,Blennerhassett,1
1,Blessing,1
1,Bletsoe,1
1,Blevins,75
1,Blezard,1
1,Bligh,1
1,Bliss,1
1,Blizzard,1
1,Bloch,1
1,Block,1
1,Blocker,1
1,Blodgett,1
1,Blood,1
1,Bloodworth,1
1,Bloomer,1
1,Bloomquist,1
1,Bloor,1
1,Blosser,1
1,Blough,1
1,Blouin,1
1,Blount,1
1,Blowers,1
1,Blowey,1
1,Bloye,1
1,Blue,50
1,Blundell,1
1,Blunsden,1
1,Blunsdon,1
1,Blunt,1
1,Blunty,1
1,Bly,50
1,Blye,1
1,Blyth,1
1,Blythe,1
1,Boaden,1
1,Boam,1
1,Board,1
1,Boardman,1
1,Boase,1
1,Boatman,1
1,Boatner,1
1,Boatright,1
1,Boatwright,1
1,Bobb,1
1,Bobbitt,1
1,Bock,1
1,Boddie,1
1,Boddington,1
1,Boddy,1
1,Boden,1
1,Bodenham,1
1,Bodhe,1
1,Bodie,1
1,Bodin,1
1,Bodine,1
1,Bodle,1
1,Bodley,1
1,Bodnar,1
1,Bodner,1
1,Boehm,1
1,Boerner,1
1,Boes,1
1,Boettcher,1
1,Boffey,1
1,Bogan,1
1,Bogard,1
1,Bogart,1
1,Bogdan,1
1,Bogen,1
1,Boger,1
1,Boggis,1
1,Boggs,50
1,Bogie,1
1,Bogle,1
1,Bogue,1
1,Bohanan,1
1,Bohannan,1
1,Bohannon,1
1,Bohl,1
1,Bohn,1
1,Boisvert,1
1,Bolam,1
1,Boland,1
1,Bold,1
1,Bolden,50
1,Bolding,1
1,Boldt,1
1,Bolen,1
1,Boles,1
1,Boley,1
1,Bolick,1
1,Bolin,1
1,Boling,1
1,Bolinger,1
1,Bolitho,1
1,Bollansted,1
1,Bolling,1
1,Bollinger,1
1,Bollman,1
1,Bolshaw,1
1,Bolster,1
1,Bolt,1
1,Bolton,50
1,Bolyard,1
1,Boman,1
1,Bomar,1
1,Bomford,1
1,Bonar,1
1,Bond,100
1,Bonden,1
1,Bonds,1
1,Bondurant,1
1,Bone,1
1,Boner,1
1,Bones,1
1,Bonespoir,1
1,Boney,1
1,Bonfield,1
1,Bonham,1
1,Boniface,1
1,Bonin,1
1,Bonneau,1
1,Bonnell,1
1,Bonner,50
1,Bonnett,1
1,Bonney,1
1,Bonniface,1
1,Bonsall,1
1,Bontein,1
1,Bontine,1
1,Bontrager,1
1,Boodle,1
1,Book,1
1,Booker,75
1,Bookman,1
1,Bookout,1
1,Boon,1
1,Boone,100
1,Boorman,1
1,Boose,1
1,Booth,75
1,Boothe,1
1,Boothroyd,1
1,Boozer,1
1,Bopp,1
1,Borchardt,1
1,Borchers,1
1,Bordeaux,1
1,Bordelon,1
1,Borden,1
1,Border,1
1,Borders,1
1,Boreland,1
1,Boren,1
1,Borg,1
1,Boring,1
1,Bork,1
1,Borkholder,1
1,Borlase,1
1,Borman,1
1,Born,1
1,Borner,1
1,Borrell,1
1,Borrett,1
1,Borst,1
1,Borthwick,1
1,Borton,1
1,Borwick,1
1,Boscawen,1
1,Bosch,1
1,Bosley,1
1,Boss,1
1,Bosse,1
1,Bossom,1
1,Bostic,1
1,Bostick,1
1,Boston,1
1,Bostwick,1
1,Bosville,1
1,Boswell,50
1,Bosworth,1
1,Boteler,1
1,Botfield,1
1,Bothwell,1
1,Bothwick,1
1,Botkin,1
1,Bott,1
1,Botterell,1
1,Botterill,1
1,Botting,1
1,Bottomley,1
1,Bottoms,1
1,Botts,1
1,Boucher,50
1,Boudreau,1
1,Boudreaux,1
1,Bouffard,1
1,Boughey,1
1,Boughton,1
1,Bouie,1
1,Boulanger,1
1,Bould,1
1,Boulden,1
1,Bouldin,1
1,Boulogne,1
1,Boultbee,1
1,Boulter,1
1,Boulton,1
1,Boulware,1
1,Bound,1
1,Bounds,1
1,Boundy,1
1,Bourchier,1
1,Bourdon,1
1,Bourg,1
1,Bourgeois,1
1,Bourke,1
1,Bourland,1
1,Bourne,1
1,Bourner,1
1,Bourns,1
1,Bourque,1
1,Bousquet,1
1,Boutin,1
1,Bouton,1
1,Boutte,1
1,Boutwell,1
1,Bouverie,1
1,Bove,1
1,Bovey,1
1,Bow,1
1,Bowden,50
1,Bowditch,1
1,Bowdler,1
1,Bowe,1
1,Bowen,150
1,Bowens,1
1,Bower,50
1,Bowering,1
1,Bowers,100
1,Bowes,1
1,Bowie,1
1,Bowker,1
1,Bowler,1
1,Bowles,50
1,Bowlin,1
1,Bowling,50
1,Bowmaker,1
1,Bowman,175
1,Bowmer,1
1,Bowse,1
1,Bowser,1
1,Bowyer,1
1,Box,1
1,Boxer,1
1,Boxx,1
1,Boyall,1
1,Boyce,50
1,Boyd,275
1,Boyer,75
1,Boyes,1
1,Boyett,1
1,Boykin,1
1,Boykins,1
1,Boylan,1
1,Boyland,1
1,Boyle,50
1,Boyles,1
1,Boynton,1
1,Boyson,1
1,Bozarth,1
1,Bozeman,1
1,Brabant,1
1,Brabazon,1
1,Brace,1
1,Bracey,1
1,Bracher,1
1,Brack,1
1,Bracken,1
1,Brackenbury,1
1,Brackenridge,1
1,Brackett,1
1,Brackin,1
1,Bracy,1
1,Bradberry,1
1,Bradburn,1
1,Bradbury,1
1,Bradby,1
1,Braddock,1
1,Braddy,1
1,Braden,1
1,Bradfield,1
1,Bradford,100
1,Bradley,225
1,Bradly,1
1,Bradridge,1
1,Bradshaw,75
1,Bradsher,1
1,Brady,100
1,Brafield,1
1,Bragdon,1
1,Bragg,1
1,Braggs,1
1,Brainard,1
1,Braithwaite,1
1,Brake,1
1,Braley,1
1,Bramall,1
1,Bramble,1
1,Bramblett,1
1,Brame,1
1,Bramlett,1
1,Brammall,1
1,Brammer,1
1,Brampton,1
1,Bramwell,1
1,Branch,75
1,Brand,1
1,Brandenburg,1
1,Brandley,1
1,Brandon,50
1,Brandt,50
1,Branham,1
1,Branigan,1
1,Brankin,1
1,Brann,1
1,Brannan,1
1,Brannen,1
1,Brannon,1
1,Bransfield,1
1,Branson,1
1,Branstetter,1
1,Brant,1
1,Brantley,50
1,Branton,1
1,Branum,1
1,Branwell,1
1,Brasfield,1
1,Brashear,1
1,Brashears,1
1,Brasher,1
1,Brasnett,1
1,Braswell,1
1,Bratcher,1
1,Brathwaite,1
1,Bratton,1
1,Braud,1
1,Brauer,1
1,Braun,50
1,Braund,1
1,Brawley,1
1,Brawner,1
1,Braxton,1
1,Bray,75
1,Brayley,1
1,Braytham,1
1,Braythwayt,1
1,Brayton,1
1,Brazelton,1
1,Brazier,1
1,Breach,1
1,Breadalbane,1
1,Breakspear,1
1,Breakwell,1
1,Brear,1
1,Brears,1
1,Brearton,1
1,Breary,1
1,Breault,1
1,Breaux,1
1,Breayley,1
1,Brebner,1
1,Breckenridge,1
1,Brecknell,1
1,Breed,1
1,Breeden,1
1,Breeding,1
1,Breedlove,1
1,Breen,1
1,Breese,1
1,Brehm,1
1,Breland,1
1,Bremer,1
1,Brenchley,1
1,Brendon,1
1,Brennan,75
1,Brenneman,1
1,Brenner,1
1,Brent,1
1,Brenton,1
1,Brereton,1
1,Breslin,1
1,Bresnahan,1
1,Bresnan,1
1,Bressler,1
1,Bretherton,1
1,Breton,1
1,Brett,1
1,Bretton,1
1,Bretz,1
1,Breuer,1
1,Breunig,1
1,Brew,1
1,Brewer,175
1,Brewin,1
1,Brewington,1
1,Brewis,1
1,Brewster,50
1,Brewton,1
1,Brey,1
1,Brian,1
1,Brice,1
1,Brick,1
1,Brickell,1
1,Bricker,1
1,Brickey,1
1,Briddon,1
1,Bridge,1
1,Bridgeman,1
1,Bridgers,1
1,Bridges,100
1,Bridgewater,1
1,Bridgman,1
1,Bridwell,1
1,Brien,1
1,Brierley,1
1,Brieve,1
1,Brigdell,1
1,Brigg,1
1,Briggs,100
1,Brigham,1
1,Bright,50
1,Brightman,1
1,Brigman,1
1,Brigsticke,1
1,Brigstocke,1
1,Briley,1
1,Brill,1
1,Brim,1
1,Brimacombe,1
1,Brimble,1
1,Brimmer,1
1,Brin,1
1,Brindle,1
1,Brindley,1
1,Brine,1
1,Brink,1
1,Brinker,1
1,Brinkerhoff,1
1,Brinkler,1
1,Brinkley,1
1,Brinklow,1
1,Brinkman,1
1,Brinkworth,1
1,Brinn,1
1,Brinson,1
1,Brinton,1
1,Brisbane,1
1,Brisben,1
1,Brisbourne,1
1,Brisco,1
1,Briscoe,1
1,Brisley,1
1,Brisson,1
1,Brister,1
1,Bristow,1
1,Briton,1
1,Britt,50
1,Brittain,1
1,Brittany,1
1,Britten,1
1,Brittingham,1
1,Britton,50
1,Broad,1
1,Broadbent,1
1,Broadberry,1
1,Broadbridge,1
1,Broaddus,1
1,Broadhead,1
1,Broadhurst,1
1,Broadley,1
1,Broadus,1
1,Broadwater,1
1,Broadway,1
1,Brock,100
1,Brockington,1
1,Brocklehurst,1
1,Brockman,1
1,Brockmann,1
1,Brocksopp,1
