Ethnic Code,Name,Weight
1,Amee,1
1,Amelia,52
1,America,3
1,Ami,4
1,Amie,13
1,Amiee,1
1,Amina,2
1,Amira,1
1,Ammie,2
1,Amparo,9
1,Amy,451
1,An,1
1,Ana,120
1,Anabel,4
1,Analisa,1
1,Anamaria,1
1,Anastacia,3
1,Anastasia,10
1,Andera,1
1,Andra,5
1,Andre,2
1,Andrea,236
1,Andree,2
1,Andrew,2
1,Andria,5
1,Anette,2
1,Angel,35
1,Angela,468
1,Angele,2
1,Angelena,2
1,Angeles,2
1,Angelia,17
1,Angelic,2
1,Angelica,39
1,Angelika,2
1,Angelina,37
1,Angeline,17
1,Angelique,9
1,Angelita,9
1,Angella,3
1,Angelo,2
1,Angelyn,1
1,Angie,54
1,Angila,1
1,Angla,1
1,Angle,2
1,Anglea,3
1,Anh,4
1,Anika,3
1,Anisa,1
1,Anisha,1
1,Anissa,5
1,Anita,162
1,Anitra,3
1,Anja,1
1,Anjanette,2
1,Anjelica,1
1,Ann,364
1,Anna,440
1,Annabel,3
1,Annabell,2
1,Annabelle,12
1,Annalee,2
1,Annalisa,2
1,Annamae,2
1,Annamaria,1
1,Annamarie,5
1,Anne,228
1,Anneliese,3
1,Annelle,1
1,Annemarie,6
1,Annett,2
1,Annetta,6
1,Annette,125
1,Annice,2
1,Annie,216
1,Annika,1
1,Annis,2
1,Annita,1
1,Annmarie,9
1,Anthony,3
1,Antionette,8
1,Antoinette,48
1,Antonetta,1
1,Antonette,5
1,Antonia,35
1,Antonietta,2
1,Antonina,3
1,Antonio,2
1,Anya,2
1,Apolonia,1
1,April,154
1,Apryl,2
1,Ara,1
1,Araceli,10
1,Aracelis,2
1,Aracely,4
1,Arcelia,3
1,Ardath,1
1,Ardelia,1
1,Ardell,2
1,Ardella,2
1,Ardelle,1
1,Ardis,4
1,Ardith,4
1,Aretha,6
1,Argelia,1
1,Argentina,1
1,Ariana,5
1,Ariane,2
1,Arianna,2
1,Arianne,1
1,Arica,1
1,Arie,2
1,Ariel,7
1,Arielle,3
1,Arla,2
1,Arlean,1
1,Arleen,7
1,Arlena,2
1,Arlene,94
1,Arletha,1
1,Arletta,2
1,Arlette,3
1,Arlinda,1
1,Arline,10
1,Arlyne,1
1,Armanda,2
1,Armandina,1
1,Armida,4
1,Arminda,2
1,Arnetta,2
1,Arnette,1
1,Arnita,2
1,Arthur,2
1,Artie,4
1,Arvilla,2
1,Asha,3
1,Ashanti,1
1,Ashely,3
1,Ashlea,1
1,Ashlee,13
1,Ashleigh,8
1,Ashley,303
1,Ashli,2
1,Ashlie,3
1,Ashly,3
1,Ashlyn,2
1,Ashton,4
1,Asia,5
1,Asley,1
1,Assunta,2
1,Astrid,4
1,Asuncion,2
1,Athena,7
1,Aubrey,7
1,Audie,2
1,Audra,15
1,Audrea,2
1,Audrey,127
1,Audria,1
1,Audrie,1
1,Audry,3
1,Augusta,10
1,Augustina,2
1,Augustine,3
1,Aundrea,2
1,Aura,5
1,Aurea,3
1,Aurelia,10
1,Aurora,24
1,Aurore,1
1,Austin,1
1,Autumn,17
1,Ava,14
1,Avelina,2
1,Avery,1
1,Avis,13
1,Avril,1
1,Awilda,3
1,Ayako,1
1,Ayana,2
1,Ayanna,2
1,Ayesha,3
1,Azalee,1
1,Azucena,2
1,Azzie,1
1,Babara,2
1,Babette,2
1,Bailey,3
1,Bambi,4
1,Bao,1
1,Barabara,1
1,Barb,6
1,Barbar,2
1,Barbara,980
1,Barbera,2
1,Barbie,3
1,Barbra,15
1,Bari,1
1,Barrie,1
1,Basilia,1
1,Bea,3
1,Beata,1
1,Beatrice,130
1,Beatris,1
1,Beatriz,18
1,Beaulah,1
1,Bebe,1
1,Becki,1
1,Beckie,2
1,Becky,66
1,Bee,1
1,Belen,5
1,Belia,2
1,Belinda,59
1,Belkis,1
1,Bell,1
1,Bella,6
1,Belle,7
1,Belva,6
1,Benita,13
1,Bennie,7
1,Berenice,3
1,Berna,1
1,Bernadette,39
1,Bernadine,14
1,Bernarda,1
1,Bernardina,1
1,Bernardine,1
1,Berneice,2
1,Bernetta,2
1,Bernice,128
1,Bernie,2
1,Berniece,6
1,Bernita,4
1,Berry,1
1,Berta,10
1,Bertha,143
1,Bertie,9
1,Beryl,9
1,Bess,7
1,Bessie,96
1,Beth,110
1,Bethanie,1
1,Bethann,2
1,Bethany,39
1,Bethel,2
1,Betsey,2
1,Betsy,34
1,Bette,19
1,Bettie,23
1,Bettina,6
1,Betty,666
1,Bettyann,1
1,Bettye,15
1,Beula,1
1,Beulah,48
1,Bev,2
1,Beverlee,2
1,Beverley,8
1,Beverly,267
1,Bianca,15
1,Bibi,1
1,Billi,1
1,Billie,69
1,Billy,4
1,Billye,2
1,Birdie,7
1,Birgit,2
1,Blair,5
1,Blake,1
1,Blanca,41
1,Blanch,4
1,Blanche,55
1,Blondell,1
1,Blossom,1
1,Blythe,2
1,Bobbi,16
1,Bobbie,65
1,Bobby,8
1,Bobbye,3
1,Bobette,1
1,Bok,1
1,Bong,1
1,Bonita,26
1,Bonnie,223
1,Bonny,4
1,Branda,2
1,Brande,1
1,Brandee,3
1,Brandi,55
1,Brandie,8
1,Brandon,2
1,Brandy,70
1,Breana,1
1,Breann,1
1,Breanna,6
1,Breanne,3
1,Bree,3
1,Brenda,455
1,Brenna,5
1,Brett,1
1,Brian,1
1,Briana,10
1,Brianna,14
1,Brianne,7
1,Bridget,45
1,Bridgett,9
1,Bridgette,15
1,Brigette,4
1,Brigid,2
1,Brigida,2
1,Brigitte,9
1,Brinda,2
1,Britany,2
1,Britney,9
1,Britni,2
1,Britt,3
1,Britta,1
1,Brittaney,1
1,Brittani,4
1,Brittanie,1
1,Brittany,117
1,Britteny,1
1,Brittney,24
1,Brittni,2
1,Brittny,1
1,Bronwyn,2
1,Brook,4
1,Brooke,39
1,Bruna,1
1,Brunilda,2
1,Bryanna,1
1,Brynn,2
1,Buena,1
1,Buffy,3
1,Bula,1
1,Bulah,1
1,Bunny,1
1,Burma,1
1,Caitlin,23
1,Caitlyn,4
1,Calandra,1
1,Calista,1
1,Callie,16
1,Camelia,2
1,Camellia,1
1,Cameron,3
1,Cami,3
1,Camie,1
1,Camila,1
1,Camilla,8
1,Camille,28
1,Cammie,2
1,Cammy,1
1,Candace,51
1,Candance,3
1,Candelaria,4
1,Candi,5
1,Candice,46
1,Candida,6
1,Candie,2
1,Candis,3
1,Candra,1
1,Candy,22
1,Candyce,2
1,Caprice,2
1,Cara,25
1,Caren,7
1,Carey,9
1,Cari,7
1,Caridad,6
1,Carie,2
1,Carin,3
1,Carina,4
1,Carisa,2
1,Carissa,9
1,Carita,1
1,Carl,2
1,Carla,107
1,Carlee,1
1,Carleen,4
1,Carlena,1
1,Carlene,12
1,Carletta,2
1,Carley,2
1,Carli,1
1,Carlie,2
1,Carline,2
1,Carlita,1
1,Carlos,1
1,Carlota,3
1,Carlotta,4
1,Carly,10
1,Carlyn,3
1,Carma,3
1,Carman,4
1,Carmel,6
1,Carmela,18
1,Carmelia,1
1,Carmelina,2
1,Carmelita,6
1,Carmella,12
1,Carmen,195
1,Carmina,1
1,Carmon,2
1,Carol,565
1,Carola,1
1,Carolann,3
1,Carole,71
1,Carolee,4
1,Carolin,1
1,Carolina,21
1,Caroline,85
1,Caroll,1
1,Carolyn,385
1,Carolyne,2
1,Carolynn,3
1,Caron,3
1,Caroyln,1
1,Carri,3
1,Carrie,171
1,Carrol,5
1,Carroll,6
1,Carry,1
1,Cary,4
1,Caryl,4
1,Carylon,1
1,Caryn,8
1,Casandra,9
1,Casey,29
1,Casie,2
1,Casimira,1
1,Cassandra,72
1,Cassaundra,1
1,Cassey,1
1,Cassi,1
1,Cassidy,3
1,Cassie,23
1,Cassondra,1
1,Cassy,1
1,Catalina,14
1,Catarina,2
1,Caterina,2
1,Catharine,6
1,Catherin,1
1,Catherina,1
1,Catherine,373
1,Cathern,1
1,Catheryn,1
1,Cathey,2
1,Cathi,3
1,Cathie,4
1,Cathleen,17
1,Cathrine,6
1,Cathryn,9
1,Cathy,137
1,Catina,4
1,Catrice,1
1,Catrina,7
1,Cayla,1
1,Cecelia,32
1,Cecil,5
1,Cecila,2
1,Cecile,19
1,Cecilia,55
1,Cecille,1
1,Cecily,3
1,Celena,2
1,Celesta,1
1,Celeste,25
1,Celestina,2
1,Celestine,7
1,Celia,44
1,Celina,8
1,Celinda,1
1,Celine,2
1,Celsa,1
1,Ceola,1
1,Chae,1
1,Chan,1
1,Chana,3
1,Chanda,4
1,Chandra,14
1,Chanel,5
1,Chanell,1
1,Chanelle,1
1,Chang,1
1,Chantal,5
1,Chantay,1
1,Chante,2
1,Chantel,7
1,Chantell,2
1,Chantelle,3
1,Chara,1
1,Charis,1
1,Charise,2
1,Charissa,3
1,Charisse,4
1,Charita,1
1,Charity,18
1,Charla,6
1,Charleen,5
1,Charlena,1
1,Charlene,97
1,Charles,6
1,Charlesetta,1
1,Charlette,3
1,Charlie,6
1,Charline,5
1,Charlott,1
1,Charlotte,169
1,Charlsie,1
1,Charlyn,1
1,Charmain,1
1,Charmaine,11
1,Charolette,3
1,Chasidy,1
1,Chasity,10
1,Chassidy,1
1,Chastity,5
1,Chau,2
1,Chaya,2
1,Chelsea,38
1,Chelsey,8
1,Chelsie,4
1,Cher,1
1,Chere,1
1,Cheree,1
1,Cherelle,1
1,Cheri,25
1,Cherie,22
1,Cherilyn,1
1,Cherise,3
1,Cherish,2
1,Cherly,4
1,Cherlyn,1
1,Cherri,3
1,Cherrie,3
1,Cherry,9
1,Cherryl,2
1,Chery,1
1,Cheryl,315
1,Cheryle,4
1,Cheryll,2
1,Cheyenne,3
1,Chi,2
1,Chia,1
1,Chieko,1
1,Chin,2
1,China,1
1,Ching,1
1,Chiquita,5
1,Chloe,7
1,Chong,7
1,Chris,24
1,Chrissy,4
1,Christa,23
1,Christal,6
1,Christeen,2
1,Christel,3
1,Christen,7
1,Christena,2
1,Christene,3
1,Christi,17
1,Christia,1
1,Christian,10
1,Christiana,3
1,Christiane,3
1,Christie,34
1,Christin,7
1,Christina,275
1,Christine,382
1,Christinia,1
1,Christopher,3
1,Christy,77
1,Chrystal,11
1,Chu,1
1,Chun,3
1,Chung,2
1,Ciara,3
1,Cicely,2
1,Ciera,2
1,Cierra,3
1,Cinda,3
1,Cinderella,1
1,Cindi,7
1,Cindie,1
1,Cindy,192
1,Cinthia,4
1,Cira,1
1,Clair,3
1,Claire,61
1,Clara,153
1,Clare,12
1,Clarence,1
1,Claretha,1
1,Claretta,1
1,Claribel,3
1,Clarice,18
1,Clarinda,1
1,Clarine,2
1,Claris,1
1,Clarisa,1
1,Clarissa,14
1,Clarita,2
1,Classie,1
1,Claude,1
1,Claudette,17
1,Claudia,90
1,Claudie,1
1,Claudine,11
1,Clelia,1
1,Clemencia,1
1,Clementina,2
1,Clementine,5
1,Clemmie,2
1,Cleo,21
1,Cleopatra,2
1,Cleora,2
1,Cleotilde,1
1,Cleta,3
1,Clora,1
1,Clorinda,1
1,Clotilde,2
1,Clyde,3
1,Codi,1
1,Cody,2
1,Colby,1
1,Coleen,9
1,Colene,1
1,Coletta,2
1,Colette,11
1,Colleen,92
1,Collen,2
1,Collene,1
1,Collette,5
1,Concepcion,14
1,Conception,1
1,Concetta,9
1,Concha,1
1,Conchita,2
1,Connie,200
1,Constance,91
1,Consuela,2
1,Consuelo,22
1,Contessa,1
1,Cora,58
1,Coral,4
1,Coralee,1
1,Coralie,1
1,Corazon,3
1,Cordelia,5
1,Cordia,1
1,Cordie,2
1,Coreen,2
1,Corene,3
1,Coretta,2
1,Corey,5
1,Cori,6
1,Corie,2
1,Corina,10
1,Corine,11
1,Corinna,4
1,Corinne,24
1,Corliss,2
1,Cornelia,15
1,Corrie,5
1,Corrin,1
1,Corrina,3
1,Corrine,14
1,Corrinne,1
1,Cortney,8
1,Cory,4
1,Courtney,86
1,Creola,1
1,Cris,1
1,Criselda,2
1,Crissy,2
1,Crista,2
1,Cristal,5
1,Cristen,2
1,Cristi,3
1,Cristie,2
1,Cristin,3
1,Cristina,33
1,Cristine,4
1,Cristy,6
1,Cruz,6
1,Crysta,1
1,Crystal,207
1,Crystle,1
1,Cuc,1
1,Curtis,1
1,Cyndi,3
1,Cyndy,1
1,Cynthia,469
1,Cyrstal,1
1,Cythia,3
1,Dacia,1
1,Dagmar,2
1,Dagny,1
1,Dahlia,2
1,Daina,1
1,Daine,1
1,Daisey,2
1,Daisy,62
1,Dakota,1
1,Dale,16
1,Dalene,1
1,Dalia,6
1,Dalila,2
1,Dallas,2
1,Damaris,6
1,Dan,1
1,Dana,122
1,Danae,2
1,Danelle,5
1,Danette,7
1,Dani,3
1,Dania,2
1,Danica,3
1,Daniel,5
1,Daniela,7
1,Daniele,3
1,Daniell,1
1,Daniella,4
1,Danielle,149
1,Danika,2
1,Danille,1
1,Danita,5
1,Dann,1
1,Danna,7
1,Dannette,2
1,Dannie,1
1,Dannielle,3
1,Danuta,2
1,Danyel,1
1,Danyell,1
1,Danyelle,3
1,Daphine,2
1,Daphne,19
1,Dara,7
1,Darby,2
1,Darcel,1
1,Darcey,1
1,Darci,4
1,Darcie,3
1,Darcy,12
1,Daria,4
1,Darla,29
1,Darleen,5
1,Darlena,1
1,Darlene,142
1,Darline,3
1,Darnell,2
1,Daryl,2
1,David,6
1,Davida,3
1,Davina,3
1,Dawn,202
1,Dawna,4
1,Dawne,2
1,Dayle,2
1,Dayna,8
1,Daysi,1
1,Deadra,1
1,Dean,3
1,Deana,16
1,Deandra,2
1,Deandrea,1
1,Deane,2
1,Deann,8
1,Deanna,76
1,Deanne,11
1,Deb,3
1,Debbi,2
1,Debbie,157
1,Debbra,3
1,Debby,7
1,Debera,1
1,Debi,5
1,Debora,22
1,Deborah,494
1,Debra,408
1,Debrah,5
1,Debroah,2
1,Dede,1
1,Dedra,3
1,Dee,16
1,Deeann,2
1,Deeanna,1
1,Deedee,1
1,Deedra,1
1,Deena,10
1,Deetta,1
1,Deidra,8
1,Deidre,10
1,Deirdre,10
1,Deja,1
1,Delaine,1
1,Delana,2
1,Delcie,1
1,Delena,2
1,Delfina,5
1,Delia,29
1,Delicia,2
1,Delila,1
1,Delilah,7
1,Delinda,2
1,Delisa,2
1,Dell,2
1,Della,43
1,Delma,7
1,Delmy,1
1,Delois,6
1,Deloise,1
1,Delora,3
1,Deloras,1
1,Delores,95
1,Deloris,25
1,Delorse,1
1,Delpha,2
1,Delphia,3
1,Delphine,7
1,Delsie,1
1,Delta,2
1,Demetra,3
1,Demetria,7
1,Demetrice,2
1,Demetrius,1
1,Dena,22
1,Denae,1
1,Deneen,3
1,Denese,2
1,Denice,8
1,Denise,264
1,Denisha,2
1,Denisse,1
1,Denita,2
1,Denna,3
1,Dennis,2
1,Dennise,2
1,Denny,1
1,Denyse,1
1,Deon,1
1,Deonna,1
1,Desirae,3
1,Desire,2
1,Desiree,35
1,Despina,1
1,Dessie,8
1,Destiny,7
1,Detra,2
1,Devin,4
1,Devon,7
1,Devona,2
1,Devora,2
1,Devorah,2
1,Dia,1
1,Diamond,2
1,Dian,4
1,Diana,216
1,Diane,359
1,Diann,9
1,Dianna,36
1,Dianne,69
1,Diedra,2
1,Diedre,2
1,Dierdre,1
1,Digna,2
1,Dimple,2
1,Dina,22
1,Dinah,7
1,Dinorah,1
1,Dion,1
1,Dione,2
1,Dionna,2
1,Dionne,9
1,Divina,1
1,Dixie,28
1,Dodie,1
1,Dollie,11
1,Dolly,16
1,Dolores,129
1,Doloris,2
1,Domenica,3
1,Dominga,6
1,Dominica,1
1,Dominique,16
1,Dominque,2
1,Domitila,1
1,Domonique,2
1,Dona,14
1,Donald,2
1,Donella,1
1,Donetta,2
1,Donette,1
1,Dong,1
1,Donita,4
1,Donna,583
1,Donnetta,1
1,Donnette,1
1,Donnie,5
1,Donya,2
1,Dora,84
1,Dorathy,2
1,Dorcas,5
1,Doreatha,1
1,Doreen,35
1,Dorene,5
1,Doretha,8
1,Dorethea,1
1,Doretta,1
1,Dori,4
1,Doria,1
1,Dorian,2
1,Dorie,2
1,Dorinda,4
1,Dorine,2
1,Doris,335
1,Dorla,1
1,Dorotha,3
1,Dorothea,21
1,Dorothy,727
1,Dorris,6
1,Dortha,5
1,Dorthea,3
1,Dorthey,1
1,Dorthy,25
1,Dot,2
1,Dottie,7
1,Dotty,1
1,Dovie,5
1,Dreama,2
1,Drema,2
1,Drew,1
1,Drucilla,2
1,Drusilla,2
1,Dulce,5
1,Dulcie,1
1,Dung,2
1,Dusti,1
1,Dusty,3
1,Dwana,1
1,Dyan,2
1,Earlean,2
1,Earleen,2
1,Earlene,12
1,Earlie,1
1,Earline,14
1,Earnestine,12
1,Eartha,3
1,Easter,5
1,Eboni,3
1,Ebonie,1
1,Ebony,27
1,Echo,2
1,Eda,3
1,Edda,2
1,Eddie,11
1,Edelmira,3
1,Eden,3
1,Edie,4
1,Edith,179
1,Edna,197
1,Edra,1
1,Edris,1
1,Edward,2
1,Edwina,11
1,Edyth,1
1,Edythe,8
1,Effie,24
1,Ehtel,1
1,Eileen,105
1,Eilene,1
1,Ela,1
1,Eladia,1
1,Elaina,4
1,Elaine,173
1,Elana,3
1,Elane,1
1,Elanor,2
1,Elayne,2
1,Elba,8
1,Elda,8
1,Eldora,3
1,Eleanor,150
1,Eleanora,3
1,Eleanore,7
1,Elease,2
1,Elena,37
1,Elene,1
1,Eleni,2
1,Elenor,4
1,Elenora,2
1,Elenore,1
1,Eleonor,1
1,Eleonora,1
1,Eleonore,1
1,Elfreda,1
1,Elfrieda,1
1,Elfriede,3
1,Elia,7
1,Eliana,2
1,Elicia,2
1,Elida,7
1,Elidia,1
1,Elin,1
1,Elina,1
1,Elinor,12
1,Elinore,1
1,Elisa,27
1,Elisabeth,23
1,Elise,19
1,Elisha,8
1,Elissa,6
1,Eliz,1
1,Eliza,15
1,Elizabet,1
1,Elizabeth,937
1,Elizbeth,2
1,Elizebeth,4
1,Elke,2
1,Ella,101
1,Ellamae,1
1,Ellan,1
1,Ellen,173
1,Ellena,1
1,Elli,1
1,Ellie,6
1,Ellis,1
1,Elly,2
1,Ellyn,2
1,Elma,17
1,Elmer,1
1,Elmira,3
1,Elna,3
1,Elnora,14
1,Elodia,2
1,Elois,2
1,Eloisa,7
1,Eloise,32
1,Elouise,6
1,Elsa,28
1,Else,2
1,Elsie,110
1,Elsy,1
1,Elva,24
1,Elvera,3
1,Elvia,10
1,Elvie,2
1,Elvina,2
1,Elvira,29
1,Elwanda,1
1,Elyse,6
1,Elza,1
1,Ema,2
1,Emelda,2
1,Emelia,3
1,Emelina,1
1,Emeline,1
1,Emely,1
1,Emerald,1
1,Emerita,1
1,Emiko,2
1,Emilee,2
1,Emilia,13
1,Emilie,8
1,Emily,208
1,Emma,165
1,Emmaline,1
1,Emmie,2
1,Emmy,2
1,Emogene,3
1,Ena,4
1,Enda,1
1,Enedina,3
1,Eneida,2
1,Enid,9
1,Enola,2
1,Enriqueta,4
1,Epifania,2
1,Era,4
1,Eric,2
1,Erica,130
1,Ericka,14
1,Erika,61
1,Erin,141
1,Erinn,2
1,Erlene,2
1,Erlinda,6
1,Erline,2
1,Erma,41
1,Ermelinda,2
1,Erminia,2
1,Erna,9
1,Ernestina,7
1,Ernestine,38
1,Eryn,1
1,Esmeralda,13
1,Esperanza,21
1,Essie,29
1,Esta,2
1,Estefana,1
1,Estela,14
1,Estell,2
1,Estella,24
1,Estelle,36
1,Ester,19
1,Esther,166
1,Estrella,3
1,Etha,1
1,Ethel,174
1,Ethelene,2
1,Ethelyn,3
1,Ethyl,2
1,Etsuko,1
1,Etta,24
1,Ettie,1
1,Eufemia,1
1,Eugena,1
1,Eugene,2
1,Eugenia,23
1,Eugenie,3
1,Eula,33
1,Eulah,1
1,Eulalia,5
1,Eun,3
1,Euna,1
1,Eunice,54
1,Eura,1
1,Eusebia,1
1,Eustolia,1
1,Eva,159
1,Evalyn,3
1,Evan,2
1,Evangelina,9
1,Evangeline,11
1,Eve,13
1,Evelia,3
1,Evelin,2
1,Evelina,2
1,Eveline,2
1,Evelyn,322
1,Evelyne,2
1,Evelynn,1
1,Evette,6
1,Evia,1
1,Evie,4
1,Evita,1
1,Evon,3
1,Evonne,4
1,Ewa,1
1,Exie,2
1,Fabiola,5
1,Fae,2
1,Fairy,1
1,Faith,28
1,Fallon,3
1,Fannie,50
1,Fanny,9
1,Farah,2
1,Farrah,4
1,Fatima,7
1,Fatimah,1
1,Faustina,2
1,Faviola,1
1,Fawn,4
1,Fay,21
1,Faye,58
1,Fe,2
1,Felecia,8
1,Felica,3
1,Felice,3
1,Felicia,68
1,Felicidad,1
1,Felicita,6
1,Felicitas,4
1,Felipa,4
1,Felisa,3
1,Felisha,4
1,Fermina,1
1,Fern,24
1,Fernanda,2
1,Fernande,1
1,Ferne,3
1,Fidela,1
1,Fidelia,1
1,Filomena,6
1,Fiona,3
1,Flavia,2
1,Fleta,1
1,Flo,2
1,Flor,6
1,Flora,49
1,Florance,2
1,Florence,200
1,Florencia,2
1,Florene,3
1,Florentina,2
1,Floretta,2
1,Floria,1
1,Florida,4
1,Florinda,2
1,Florine,9
1,Florrie,1
1,Flossie,14
1,Floy,5
1,Fonda,3
1,Fran,11
1,France,2
1,Francene,1
1,Frances,370
1,Francesca,9
1,Franchesca,1
1,Francie,2
1,Francina,2
1,Francine,25
1,Francis,39
1,Francisca,24
1,Francisco,2
1,Francoise,2
1,Frank,2
1,Frankie,22
1,Fransisca,1
1,Fred,1
1,Freda,34
1,Fredda,1
1,Freddie,7
1,Frederica,2
1,Fredericka,2
1,Fredia,2
1,Fredricka,1
1,Freeda,2
1,Freida,9
1,Frida,1
1,Frieda,17
1,Fumiko,2
1,Gabriel,3
1,Gabriela,18
1,Gabriele,2
1,Gabriella,5
1,Gabrielle,17
1,Gail,145
1,Gala,1
1,Gale,16
1,Galina,1
1,Garnet,4
1,Garnett,2
1,Gary,2
1,Gay,12
1,Gaye,5
1,Gayla,8
1,Gayle,43
1,Gaylene,2
1,Gaynell,3
1,Gaynelle,1
1,Gearldine,2
1,Gema,1
1,Gemma,3
1,Gena,10
1,Gene,5
1,Genesis,1
1,Geneva,59
1,Genevie,1
1,Genevieve,51
1,Genevive,1
1,Genia,2
1,Genie,2
1,Genna,1
1,Gennie,2
1,Genny,1
1,Genoveva,5
1,Georgann,1
1,George,5
1,Georgeann,1
1,Georgeanna,1
1,Georgene,2
1,Georgetta,3
1,Georgette,11
1,Georgia,91
1,Georgiana,5
1,Georgiann,1
1,Georgianna,5
1,Georgianne,1
1,Georgie,4
1,Georgina,15
1,Georgine,2
1,Gerald,1
1,Geraldine,141
1,Geralyn,3
1,Gerda,4
1,Geri,8
1,Germaine,8
1,Gerri,5
1,Gerry,5
1,Gertha,2
1,Gertie,5
1,Gertrud,2
1,Gertrude,103
1,Gertrudis,1
1,Gertude,1
1,Ghislaine,1
1,Gia,2
1,Gianna,1
1,Gidget,1
1,Gigi,2
1,Gilberte,1
1,Gilda,9
1,Gillian,6
1,Gilma,1
1,Gina,99
1,Ginette,1
1,Ginger,34
1,Ginny,5
1,Giovanna,3
1,Gisela,6
1,Gisele,3
1,Giselle,4
1,Gita,1
1,Giuseppina,1
1,Gladis,3
1,Glady,2
1,Gladys,205
1,Glayds,1
1,Glenda,88
1,Glendora,2
1,Glenn,1
1,Glenna,18
1,Glennie,2
1,Glennis,2
1,Glinda,2
1,Gloria,335
1,Glory,3
1,Glynda,2
1,Glynis,1
1,Golda,3
1,Golden,1
1,Goldie,23
1,Grace,189
1,Gracia,2
1,Gracie,18
1,Graciela,19
1,Grayce,1
1,Grazyna,1
1,Gregoria,5
1,Gregory,1
1,Greta,14
1,Gretchen,32
1,Gretta,3
1,Gricelda,1
1,Grisel,1
1,Griselda,7
1,Guadalupe,59
1,Gudrun,2
1,Guillermina,7
1,Gussie,8
1,Gwen,31
1,Gwenda,2
1,Gwendolyn,74
1,Gwenn,2
1,Gwyn,2
1,Gwyneth,1
1,Ha,2
1,Hae,2
1,Hailey,4
1,Haley,14
1,Halina,2
1,Halley,1
1,Hallie,9
1,Han,1
1,Hana,2
1,Hang,1
1,Hanh,2
1,Hanna,7
1,Hannah,45
1,Hannelore,2
1,Harmony,2
1,Harold,1
1,Harriet,56
1,Harriett,13
1,Harriette,6
1,Hassie,1
1,Hattie,56
1,Haydee,6
1,Hayley,5
1,Hazel,161
1,Heather,337
1,Hedwig,3
1,Hedy,2
1,Hee,2
1,Heide,2
1,Heidi,88
1,Heidy,1
1,Heike,1
1,Helaine,1
1,Helen,663
1,Helena,21
1,Helene,24
1,Helga,9
1,Hellen,5
1,Henrietta,31
1,Henriette,2
1,Henry,2
1,Herlinda,5
1,Herma,1
1,Hermelinda,4
1,Hermila,1
1,Hermina,2
1,Hermine,2
1,Herminia,8
1,Herta,1
1,Hertha,1
1,Hester,9
1,Hettie,3
1,Hiedi,1
1,Hien,1
1,Hilaria,2
1,Hilary,14
1,Hilda,75
1,Hilde,2
1,Hildegard,5
1,Hildegarde,2
1,Hildred,2
1,Hillary,13
1,Hilma,2
1,Hiroko,2
1,Hisako,1
1,Hoa,3
1,Holley,2
1,Holli,4
